program,gender,watIam,first_name,last_name,email,id,team number,group
MECH/TRON,M,tbouch,Terri-jo,Bouch,tbouch@edu.uwaterloo.ca,11572108,,12
MECH/TRON,M,tespino,Tiler,Espinoy,tespino@edu.uwaterloo.ca,51347311,,14
MECH/TRON,M,tsheber,Thomas,Sheber,tsheber@edu.uwaterloo.ca,96886017,,15
MECH/TRON,M,tslocum,Trumaine,Slocumb,tslocum@edu.uwaterloo.ca,69830880,,16
MECH/TRON,M,umoynih,Uriel,Moynihan,umoynih@edu.uwaterloo.ca,85786236,,17
MECH/TRON,M,vgouinl,Vinnie,Gouinlock,vgouinl@edu.uwaterloo.ca,27177615,,18
MECH/TRON,M,vmaylou,Verena,Maylour,vmaylou@edu.uwaterloo.ca,33577895,,2
MECH/TRON,M,wbenedy,Wells,Benedyktowicz,wbenedy@edu.uwaterloo.ca,58992434,,3
MECH/TRON,M,wjellic,Wilburt,Jellico,wjellic@edu.uwaterloo.ca,82199927,,4
MECH/TRON,M,ymcmurt,Yolanthe,McMurty,ymcmurt@edu.uwaterloo.ca,43362836,,6
MGTE,F,bbenka,Bobinette,Benka,bbenka@edu.uwaterloo.ca,10483911,,2
MGTE,F,bwarman,Benjamen,Warman,bwarman@edu.uwaterloo.ca,57717864,,4
MGTE,F,carghen,Charissa,Arghent,carghen@edu.uwaterloo.ca,10527207,,6
MGTE,F,cbalais,Carri,Balaisot,cbalais@edu.uwaterloo.ca,63451055,,7
MGTE,F,cbeyne,Cacilia,Beyne,cbeyne@edu.uwaterloo.ca,96774768,,8
MGTE,F,ccaze,Corinne,Caze,ccaze@edu.uwaterloo.ca,83096391,,14
MGTE,F,csamuel,Cyril,Samuels,csamuel@edu.uwaterloo.ca,25693918,,15
MGTE,F,dbuse,Dell,Buse,dbuse@edu.uwaterloo.ca,68517428,,16
MGTE,F,ddionis,Dotty,Dionisii,ddionis@edu.uwaterloo.ca,30858461,,17
MGTE,F,ecroxto,Erastus,Croxton,ecroxto@edu.uwaterloo.ca,14749008,,18
MGTE,F,ejonsso,Elfrida,Jonsson,ejonsso@edu.uwaterloo.ca,22487756,,2
MGTE,F,esennet,Elli,Sennett,esennet@edu.uwaterloo.ca,89473018,,4
MGTE,F,ewitson,Eddi,Witson,ewitson@edu.uwaterloo.ca,60091199,,6
MGTE,F,fsurgoo,Federico,Surgood,fsurgoo@edu.uwaterloo.ca,16848028,,7
MGTE,F,gsebire,Gizela,Sebire,gsebire@edu.uwaterloo.ca,48458954,,8
MGTE,F,hwofend,Hugues,Wofenden,hwofend@edu.uwaterloo.ca,61353720,,14
MGTE,F,imallab,Inesita,Mallaby,imallab@edu.uwaterloo.ca,33744574,,15
MGTE,F,jgethou,Jarvis,Gethouse,jgethou@edu.uwaterloo.ca,87267162,,16
MGTE,F,jpadly,Janine,Padly,jpadly@edu.uwaterloo.ca,55298688,,17
MGTE,F,mfaill,Melania,Faill,mfaill@edu.uwaterloo.ca,11817093,,18
MGTE,F,mmantz,Marlow,Mantz,mmantz@edu.uwaterloo.ca,98492339,,2
MGTE,F,njinks,Nicko,Jinks,njinks@edu.uwaterloo.ca,66894817,,4
MGTE,F,nvost,Nicolle,Vost,nvost@edu.uwaterloo.ca,93057174,,6
MGTE,F,pminchi,Phaedra,Minchin,pminchi@edu.uwaterloo.ca,22385204,,7
MGTE,F,rffoulk,Roanna,Ffoulkes,rffoulk@edu.uwaterloo.ca,43637384,,8
MGTE,F,rivakin,Ross,Ivakin,rivakin@edu.uwaterloo.ca,48569069,,14
MGTE,F,rtulloc,Ransell,Tulloch,rtulloc@edu.uwaterloo.ca,81463251,,15
MGTE,F,rwilbud,Rene,Wilbud,rwilbud@edu.uwaterloo.ca,85551135,,16
MGTE,F,scaffer,Sigfried,Cafferky,scaffer@edu.uwaterloo.ca,12046855,,17
MGTE,F,tsparsh,Tabatha,Sparshatt,tsparsh@edu.uwaterloo.ca,95524855,,18
MGTE,F,utolume,Udale,Tolumello,utolume@edu.uwaterloo.ca,61220372,,2
MGTE,F,wdoxey,Westbrook,Doxey,wdoxey@edu.uwaterloo.ca,92531620,,4
MGTE,F,zbracks,Zebedee,Brackstone,zbracks@edu.uwaterloo.ca,46808521,,6
MGTE,M,aalkins,Aldrich,Alkins,aalkins@edu.uwaterloo.ca,95159949,,7
MGTE,M,ablumer,Anitra,Blumer,ablumer@edu.uwaterloo.ca,21108560,,8
MGTE,M,acavana,Amos,Cavanaugh,acavana@edu.uwaterloo.ca,70940007,,14
MGTE,M,apervew,Ambros,Pervew,apervew@edu.uwaterloo.ca,80365667,,15
MGTE,M,bbletso,Brendan,Bletsoe,bbletso@edu.uwaterloo.ca,32051543,,16
MGTE,M,bbristo,Brent,Bristowe,bbristo@edu.uwaterloo.ca,58029334,,17
MGTE,M,bcrinkl,Booth,Crinkley,bcrinkl@edu.uwaterloo.ca,61826553,,18
MGTE,M,bmaccol,Benny,MacColl,bmaccol@edu.uwaterloo.ca,72434114,,2
MGTE,M,bormist,Berti,Ormiston,bormist@edu.uwaterloo.ca,34703897,,4
MGTE,M,byurivt,Bryn,Yurivtsev,byurivt@edu.uwaterloo.ca,27113280,,6
MGTE,M,dber,Dari,Ber,dber@edu.uwaterloo.ca,53722915,,7
MGTE,M,dbohea,Derward,Bohea,dbohea@edu.uwaterloo.ca,36483980,,8
MGTE,M,dmacmoy,Dale,MacMoyer,dmacmoy@edu.uwaterloo.ca,25635209,,14
MGTE,M,dmckevi,Delaney,McKevitt,dmckevi@edu.uwaterloo.ca,88291879,,15
MGTE,M,dskae,Darbee,Skae,dskae@edu.uwaterloo.ca,62189003,,16
MGTE,M,etill,Ellissa,Till,etill@edu.uwaterloo.ca,25132072,,17
MGTE,M,fcandli,Florance,Candlish,fcandli@edu.uwaterloo.ca,73189653,,18
MGTE,M,fginger,Ferdinanda,Ginger,fginger@edu.uwaterloo.ca,79288889,,2
MGTE,M,gdransf,Glory,Dransfield,gdransf@edu.uwaterloo.ca,26834163,,4
MGTE,M,gmerigu,Glynis,Meriguet,gmerigu@edu.uwaterloo.ca,20628207,,6
MGTE,M,gplanke,Gianna,Planke,gplanke@edu.uwaterloo.ca,44028010,,7
MGTE,M,hferbra,Hymie,Ferbrache,hferbra@edu.uwaterloo.ca,45311779,,8
MGTE,M,jbrasen,Jae,Brasener,jbrasen@edu.uwaterloo.ca,81574791,,14
MGTE,M,jfrankl,Joleen,Franklen,jfrankl@edu.uwaterloo.ca,27660167,,15
MGTE,M,jperes,Jessika,Peres,jperes@edu.uwaterloo.ca,93241057,,16
MGTE,M,jshakel,Janice,Shakelade,jshakel@edu.uwaterloo.ca,86100081,,17
MGTE,M,jwimes,Jasmine,Wimes,jwimes@edu.uwaterloo.ca,42823544,,18
MGTE,M,lgirard,Lilah,Girardey,lgirard@edu.uwaterloo.ca,10285068,,2
MGTE,M,lpiddle,Lorens,Piddlesden,lpiddle@edu.uwaterloo.ca,49309525,,4
MGTE,M,lsouthw,Lesli,Southwick,lsouthw@edu.uwaterloo.ca,77709647,,6
MGTE,M,lspry,Layney,Spry,lspry@edu.uwaterloo.ca,29388407,,7
MGTE,M,mbillet,Modesty,Billett,mbillet@edu.uwaterloo.ca,82525588,,8
MGTE,M,mgillan,Malchy,Gillan,mgillan@edu.uwaterloo.ca,51405028,,14
MGTE,M,mgiorgi,Michel,Giorgiutti,mgiorgi@edu.uwaterloo.ca,32905829,,15
MGTE,M,mgisbey,Morse,Gisbey,mgisbey@edu.uwaterloo.ca,89640028,,16
MGTE,M,mjansem,Maura,Jansema,mjansem@edu.uwaterloo.ca,96171650,,17
MGTE,M,mle fea,Mayor,Le feaver,mle fea@edu.uwaterloo.ca,97936189,,18
MGTE,M,ngossel,Nilson,Gosselin,ngossel@edu.uwaterloo.ca,68429137,,2
MGTE,M,oosmund,Olvan,Osmund,oosmund@edu.uwaterloo.ca,23705043,,4
MGTE,M,psircom,Polly,Sircomb,psircom@edu.uwaterloo.ca,93243853,,6
MGTE,M,rcullin,Roderick,Cullington,rcullin@edu.uwaterloo.ca,71393451,,7
MGTE,M,ronyon,Rhett,Onyon,ronyon@edu.uwaterloo.ca,66090563,,8
MGTE,M,rsollow,Rodrick,Solloway,rsollow@edu.uwaterloo.ca,60329622,,14
MGTE,M,rworgan,Raeann,Worgan,rworgan@edu.uwaterloo.ca,25178367,,15
MGTE,M,sbanker,Sherlocke,Banker,sbanker@edu.uwaterloo.ca,83275352,,16
MGTE,M,sbritta,Sheena,Brittain,sbritta@edu.uwaterloo.ca,98788211,,17
MGTE,M,sdowers,Sonny,Dowers,sdowers@edu.uwaterloo.ca,45158304,,18
MGTE,M,sedwins,Shaylah,Edwinson,sedwins@edu.uwaterloo.ca,61151844,,2
MGTE,M,smillic,Sylvan,Millichap,smillic@edu.uwaterloo.ca,76018599,,4
NANO,F,acawse,Ario,Cawse,acawse@edu.uwaterloo.ca,68958777,,3
NANO,F,bfawcet,Blair,Fawcett,bfawcet@edu.uwaterloo.ca,53459980,,7
NANO,F,bnaisey,Breanne,Naisey,bnaisey@edu.uwaterloo.ca,74218599,,8
NANO,F,bzarb,Byran,Zarb,bzarb@edu.uwaterloo.ca,50652962,,9
NANO,F,cgradly,Cairistiona,Gradly,cgradly@edu.uwaterloo.ca,40218417,,11
NANO,F,dren,Daron,Ren,dren@edu.uwaterloo.ca,99995182,,12
NANO,F,eadanet,Elfrida,Adanet,eadanet@edu.uwaterloo.ca,59631037,,13
NANO,F,efeathe,Ettie,Feathers,efeathe@edu.uwaterloo.ca,75154524,,14
NANO,F,ejoicey,Earvin,Joicey,ejoicey@edu.uwaterloo.ca,31158935,,15
NANO,F,hrowney,Honor,Rowney,hrowney@edu.uwaterloo.ca,76640786,,16
NANO,F,jcorah,Jacklin,Corah,jcorah@edu.uwaterloo.ca,28493548,,17
NANO,F,kubank,Kelcie,Ubank,kubank@edu.uwaterloo.ca,49946630,,3
NANO,F,lfarada,Lynna,Faraday,lfarada@edu.uwaterloo.ca,71435170,,7
NANO,F,lgillet,Lauralee,Gillet,lgillet@edu.uwaterloo.ca,37888551,,8
NANO,F,ltregun,Lammond,Tregunnah,ltregun@edu.uwaterloo.ca,98838004,,9
NANO,F,nbeadle,Nikoletta,Beadles,nbeadle@edu.uwaterloo.ca,16556523,,11
NANO,F,ncolwil,Nero,Colwill,ncolwil@edu.uwaterloo.ca,97775047,,12
NANO,F,ndomoni,Niki,Domoni,ndomoni@edu.uwaterloo.ca,66332622,,13
NANO,F,njencke,Nydia,Jenckes,njencke@edu.uwaterloo.ca,57161111,,14
NANO,F,ocheves,Orly,Cheves,ocheves@edu.uwaterloo.ca,44217203,,15
NANO,F,omollis,Orel,Mollison,omollis@edu.uwaterloo.ca,77078650,,16
NANO,F,pdavitt,Porter,Davitt,pdavitt@edu.uwaterloo.ca,34254753,,17
NANO,F,pkingco,Prinz,Kingcott,pkingco@edu.uwaterloo.ca,67855219,,3
NANO,F,psharpe,Palm,Sharper,psharpe@edu.uwaterloo.ca,31260522,,7
NANO,F,rgilfet,Reinald,Gilfether,rgilfet@edu.uwaterloo.ca,72433355,,8
NANO,F,rkingsc,Rozamond,Kingscott,rkingsc@edu.uwaterloo.ca,81686521,,9
NANO,F,tvoller,Tildi,Voller,tvoller@edu.uwaterloo.ca,88557473,,11
NANO,F,ujollis,Ulrick,Jolliss,ujollis@edu.uwaterloo.ca,37307649,,12
NANO,F,wdealey,West,Dealey,wdealey@edu.uwaterloo.ca,32807513,,13
NANO,F,yjelly,Yorke,Jelly,yjelly@edu.uwaterloo.ca,32204591,,14
NANO,M,aanclif,Allistir,Ancliffe,aanclif@edu.uwaterloo.ca,72343547,,15
NANO,M,abarnha,Andros,Barnhart,abarnha@edu.uwaterloo.ca,45576681,,16
NANO,M,acoffel,Ariadne,Coffelt,acoffel@edu.uwaterloo.ca,29997377,,17
NANO,M,adarben,Andie,Darben,adarben@edu.uwaterloo.ca,57311934,,3
NANO,M,ajanz,Ali,Janz,ajanz@edu.uwaterloo.ca,34096748,,7
NANO,M,amadiga,Archambault,Madigan,amadiga@edu.uwaterloo.ca,53309398,,8
NANO,M,amunton,Alane,Munton,amunton@edu.uwaterloo.ca,47393987,,9
NANO,M,bborgar,Benni,Borgars,bborgar@edu.uwaterloo.ca,21304069,,11
NANO,M,bmapam,Beltran,Mapam,bmapam@edu.uwaterloo.ca,33265045,,12
NANO,M,ccurton,Chester,Curton,ccurton@edu.uwaterloo.ca,24801443,,13
NANO,M,dvarne,Dermot,Varne,dvarne@edu.uwaterloo.ca,51735547,,14
NANO,M,eboggs,Erinn,Boggs,eboggs@edu.uwaterloo.ca,11924922,,15
NANO,M,ehinric,Elfie,Hinrichs,ehinric@edu.uwaterloo.ca,23760086,,16
NANO,M,ekinnea,Emmie,Kinneally,ekinnea@edu.uwaterloo.ca,32805924,,17
NANO,M,emacelr,Emmerich,MacElroy,emacelr@edu.uwaterloo.ca,24484945,,3
NANO,M,fmcgera,Flem,McGeraghty,fmcgera@edu.uwaterloo.ca,70876546,,7
NANO,M,fshorta,Fonzie,Shortall,fshorta@edu.uwaterloo.ca,39306212,,8
NANO,M,ftitley,Freeman,Titley,ftitley@edu.uwaterloo.ca,31423483,,9
NANO,M,gainsle,Garwin,Ainslee,gainsle@edu.uwaterloo.ca,92552458,,11
NANO,M,gjeaves,Guendolen,Jeaves,gjeaves@edu.uwaterloo.ca,16935026,,12
NANO,M,hgustus,Hobart,Gustus,hgustus@edu.uwaterloo.ca,23473174,,13
NANO,M,hpevere,Hertha,Peverell,hpevere@edu.uwaterloo.ca,48702168,,14
NANO,M,hstoppa,Hussein,Stoppard,hstoppa@edu.uwaterloo.ca,98244419,,15
NANO,M,htabert,Hy,Tabert,htabert@edu.uwaterloo.ca,18004226,,16
NANO,M,jelman,Juliet,Elman,jelman@edu.uwaterloo.ca,54200125,,17
NANO,M,jgoodre,Joline,Goodread,jgoodre@edu.uwaterloo.ca,42487430,,3
NANO,M,jleaver,Jolyn,Leaver,jleaver@edu.uwaterloo.ca,68947682,,7
NANO,M,jpoile,Jessika,Poile,jpoile@edu.uwaterloo.ca,46353932,,8
NANO,M,jtullis,Jaquenette,Tullis,jtullis@edu.uwaterloo.ca,32013421,,9
NANO,M,kblatch,Kipp,Blatchford,kblatch@edu.uwaterloo.ca,61153231,,11
NANO,M,kmatsch,Kyrstin,Matschek,kmatsch@edu.uwaterloo.ca,84891167,,12
NANO,M,krosone,Kincaid,Rosone,krosone@edu.uwaterloo.ca,52517890,,13
NANO,M,kshelto,Kissee,Shelton,kshelto@edu.uwaterloo.ca,87221437,,14
NANO,M,ktemper,Keir,Temperton,ktemper@edu.uwaterloo.ca,36221067,,15
NANO,M,ktuny,Killian,Tuny,ktuny@edu.uwaterloo.ca,99532014,,16
NANO,M,ldevona,Lauren,Devonald,ldevona@edu.uwaterloo.ca,90949507,,17
NANO,M,lfreund,Layton,Freund,lfreund@edu.uwaterloo.ca,94718368,,3
NANO,M,lmedfor,Lin,Medford,lmedfor@edu.uwaterloo.ca,44910040,,7
NANO,M,lolivi,Lianne,Olivi,lolivi@edu.uwaterloo.ca,61716378,,8
NANO,M,lpashby,Lorna,Pashby,lpashby@edu.uwaterloo.ca,36186046,,9
NANO,M,lroskel,Lexie,Roskelly,lroskel@edu.uwaterloo.ca,17998728,,11
NANO,M,lsibbet,Lalo,Sibbet,lsibbet@edu.uwaterloo.ca,95061711,,12
NANO,M,mbungey,Merwyn,Bungey,mbungey@edu.uwaterloo.ca,56601040,,13
NANO,M,mrenfor,Minnnie,Renforth,mrenfor@edu.uwaterloo.ca,42123384,,14
NANO,M,mrodell,Miltie,Rodell,mrodell@edu.uwaterloo.ca,33221211,,15
NANO,M,mwhitse,Mathew,Whitsey,mwhitse@edu.uwaterloo.ca,72009734,,16
NANO,M,myallop,Marcelia,Yallop,myallop@edu.uwaterloo.ca,55093843,,17
NANO,M,myurkin,Marlow,Yurkin,myurkin@edu.uwaterloo.ca,20688538,,3
NANO,M,ndevo,Naoma,Devo,ndevo@edu.uwaterloo.ca,11553207,,7
NANO,M,nkunert,Noak,Kunert,nkunert@edu.uwaterloo.ca,44386626,,8
NANO,M,ntallma,Nobe,Tallman,ntallma@edu.uwaterloo.ca,83956772,,9
NANO,M,nvedstr,Nataline,Vedstra,nvedstr@edu.uwaterloo.ca,16923966,,11
NANO,M,pdanzig,Patric,Danzig,pdanzig@edu.uwaterloo.ca,45323809,,12
NANO,M,phowseg,Pyotr,Howsego,phowseg@edu.uwaterloo.ca,89913047,,13
NANO,M,pmckee,Pam,McKee,pmckee@edu.uwaterloo.ca,66368450,,14
NANO,M,pmiguet,Pace,Miguet,pmiguet@edu.uwaterloo.ca,52759138,,15
NANO,M,rclubb,Roana,Clubb,rclubb@edu.uwaterloo.ca,92311801,,16
NANO,M,rfuidge,Robby,Fuidge,rfuidge@edu.uwaterloo.ca,48254407,,17
NANO,M,rmassen,Rosina,Massen,rmassen@edu.uwaterloo.ca,60048786,,3
NANO,M,sbrandi,Shay,Brandin,sbrandi@edu.uwaterloo.ca,55780055,,7
NANO,M,sghent,Shirleen,Ghent,sghent@edu.uwaterloo.ca,94048925,,8
NANO,M,soxnam,Shaine,Oxnam,soxnam@edu.uwaterloo.ca,60214680,,9
NANO,M,ssarch,Skye,Sarch,ssarch@edu.uwaterloo.ca,55769698,,11
NANO,M,ssimcoe,Samson,Simcoe,ssimcoe@edu.uwaterloo.ca,96397939,,12
NANO,M,tanyene,Tove,Anyene,tanyene@edu.uwaterloo.ca,30363759,,13
NANO,M,tbotwoo,Tailor,Botwood,tbotwoo@edu.uwaterloo.ca,37807769,,14
NANO,M,therrem,Trevor,Herrema,therrem@edu.uwaterloo.ca,36351921,,15
NANO,M,tmackeg,Tammi,MacKegg,tmackeg@edu.uwaterloo.ca,86616642,,16
NANO,M,tmcfade,Tam,McFade,tmcfade@edu.uwaterloo.ca,22879276,,17
NANO,M,ucordea,Udall,Cordeau,ucordea@edu.uwaterloo.ca,24085043,,3
NANO,M,vsansum,Van,Sansum,vsansum@edu.uwaterloo.ca,94161170,,7
NANO,M,wrusted,Weidar,Rustedge,wrusted@edu.uwaterloo.ca,60912973,,8
NANO,M,wtomasz,Wallace,Tomaszewicz,wtomasz@edu.uwaterloo.ca,29696679,,9
NANO,M,zcorner,Zitella,Corner,zcorner@edu.uwaterloo.ca,77183516,,11
SE,F,abrumme,Adolpho,Brummell,abrumme@edu.uwaterloo.ca,58478824,,1
SE,F,acuttin,Alayne,Cuttings,acuttin@edu.uwaterloo.ca,25148064,,5
SE,F,bandras,Biron,Andras,bandras@edu.uwaterloo.ca,42095032,,6
SE,F,bbroome,Brig,Broome,bbroome@edu.uwaterloo.ca,62798154,,7
SE,F,bdarlis,Beau,Darlison,bdarlis@edu.uwaterloo.ca,95741985,,8
SE,F,cdallaw,Cornie,Dallaway,cdallaw@edu.uwaterloo.ca,21671846,,9
SE,F,cfillga,Charyl,Fillgate,cfillga@edu.uwaterloo.ca,71547266,,10
SE,F,chinric,Casper,Hinrichsen,chinric@edu.uwaterloo.ca,15469851,,11
SE,F,cwarre,Carmel,Warre,cwarre@edu.uwaterloo.ca,78758555,,12
SE,F,cwooddi,Clim,Wooddisse,cwooddi@edu.uwaterloo.ca,35332844,,15
SE,F,dclasse,Dory,Classen,dclasse@edu.uwaterloo.ca,87892310,,18
SE,F,dpockno,Denyse,Pocknoll,dpockno@edu.uwaterloo.ca,80704296,,1
SE,F,ehather,Elden,Hatherley,ehather@edu.uwaterloo.ca,76790285,,5
SE,F,ejaan,Evangeline,Jaan,ejaan@edu.uwaterloo.ca,48594500,,6
SE,F,eline,Erica,Line,eline@edu.uwaterloo.ca,90848507,,7
SE,F,emeni,Earvin,Meni,emeni@edu.uwaterloo.ca,76126429,,8
SE,F,ewasbro,Eugenius,Wasbrough,ewasbro@edu.uwaterloo.ca,99191031,,9
SE,F,fbrazel,Friedrich,Brazelton,fbrazel@edu.uwaterloo.ca,52227796,,10
SE,F,fwaddou,Frederick,Waddoups,fwaddou@edu.uwaterloo.ca,24666301,,11
SE,F,gnenci,Gilligan,Nenci,gnenci@edu.uwaterloo.ca,36395165,,12
SE,F,gtogwel,Gabriella,Togwell,gtogwel@edu.uwaterloo.ca,66242921,,15
SE,F,iborkin,Ilaire,Borkin,iborkin@edu.uwaterloo.ca,35096115,,18
SE,F,ikwieta,Innis,Kwietak,ikwieta@edu.uwaterloo.ca,87106373,,1
SE,F,jvanyar,Jared,Vanyard,jvanyar@edu.uwaterloo.ca,80188394,,5
SE,F,kklaine,Kym,Klainer,kklaine@edu.uwaterloo.ca,47654819,,6
SE,F,kleachm,Kaleena,Leachman,kleachm@edu.uwaterloo.ca,80764226,,7
SE,F,knajara,Klemens,Najara,knajara@edu.uwaterloo.ca,93138772,,8
SE,F,lbranno,Layton,Branno,lbranno@edu.uwaterloo.ca,78800346,,9
SE,F,lcanham,Lizette,Canham,lcanham@edu.uwaterloo.ca,80562879,,10
SE,F,lcartwr,Lishe,Cartwright,lcartwr@edu.uwaterloo.ca,75234997,,11
SE,F,lgellet,Linell,Gelletly,lgellet@edu.uwaterloo.ca,12408516,,12
SE,F,lmorrel,Lowell,Morrell,lmorrel@edu.uwaterloo.ca,26677914,,15
SE,F,lternau,Letty,Ternault,lternau@edu.uwaterloo.ca,76784976,,18
SE,F,mharbou,Maggee,Harbour,mharbou@edu.uwaterloo.ca,48863937,,1
SE,F,nghelar,Nicolas,Ghelardi,nghelar@edu.uwaterloo.ca,74821128,,5
SE,F,nshippa,Nathalie,Shippam,nshippa@edu.uwaterloo.ca,40435943,,6
SE,F,praynor,Putnem,Raynor,praynor@edu.uwaterloo.ca,73697636,,7
SE,F,rduggen,Ramon,Duggen,rduggen@edu.uwaterloo.ca,12818969,,8
SE,F,rturnor,Rivalee,Turnor,rturnor@edu.uwaterloo.ca,20735574,,9
SE,F,selden,Spike,Elden,selden@edu.uwaterloo.ca,74953821,,10
SE,F,smaltst,Stacy,Maltster,smaltst@edu.uwaterloo.ca,14745469,,11
SE,F,smaskre,Sigismund,Maskrey,smaskre@edu.uwaterloo.ca,80164094,,12
SE,F,sreame,Shem,Reame,sreame@edu.uwaterloo.ca,81470951,,15
SE,F,tsimnel,Tadeas,Simnel,tsimnel@edu.uwaterloo.ca,11250993,,18
SE,M,aduncan,Asher,Duncanson,aduncan@edu.uwaterloo.ca,16424764,,1
SE,M,aethert,Alfonse,Etherton,aethert@edu.uwaterloo.ca,26866199,,5
SE,M,afelste,Annemarie,Felstead,afelste@edu.uwaterloo.ca,86927589,,6
SE,M,agleave,Ashlin,Gleaves,agleave@edu.uwaterloo.ca,74850531,,7
SE,M,aruilto,Adolpho,Ruilton,aruilto@edu.uwaterloo.ca,16757097,,8
SE,M,bgovan,Billy,Govan,bgovan@edu.uwaterloo.ca,93568921,,9
SE,M,bwaters,Beth,Waterstone,bwaters@edu.uwaterloo.ca,30027935,,10
SE,M,ccheley,Carlene,Cheley,ccheley@edu.uwaterloo.ca,34478868,,11
SE,M,ccleeve,Chas,Cleever,ccleeve@edu.uwaterloo.ca,50433607,,12
SE,M,ccraigh,Carny,Craighill,ccraigh@edu.uwaterloo.ca,31163619,,15
SE,M,cdyshar,Corilla,Dyshart,cdyshar@edu.uwaterloo.ca,56339946,,18
SE,M,cgreep,Consalve,Greep,cgreep@edu.uwaterloo.ca,73968600,,1
SE,M,conn,Costanza,Onn,conn@edu.uwaterloo.ca,45232246,,5
SE,M,dgoldma,Doralynn,Goldman,dgoldma@edu.uwaterloo.ca,85278856,,6
SE,M,dwilbor,Deidre,Wilbor,dwilbor@edu.uwaterloo.ca,98570958,,7
SE,M,easif,Ev,Asif,easif@edu.uwaterloo.ca,29078343,,8
SE,M,ecooper,Emelyne,Cooper,ecooper@edu.uwaterloo.ca,78032055,,9
SE,M,fbirken,Fara,Birkenshaw,fbirken@edu.uwaterloo.ca,53099699,,10
SE,M,fdelafi,Fin,DelaField,fdelafi@edu.uwaterloo.ca,31987517,,11
SE,M,fhartig,Faber,Hartigan,fhartig@edu.uwaterloo.ca,69932899,,12
SE,M,ggligor,Gwenneth,Gligori,ggligor@edu.uwaterloo.ca,44973972,,15
SE,M,gheinek,Georgine,Heineking,gheinek@edu.uwaterloo.ca,55208543,,18
SE,M,gilson,Gretel,Ilson,gilson@edu.uwaterloo.ca,84478095,,1
SE,M,grosson,Gabie,Rossoni,grosson@edu.uwaterloo.ca,31443336,,5
SE,M,hessex,Hammad,Essex,hessex@edu.uwaterloo.ca,24566218,,6
SE,M,hmalby,Herta,Malby,hmalby@edu.uwaterloo.ca,92877692,,7
SE,M,hsummer,Hali,Summergill,hsummer@edu.uwaterloo.ca,47916946,,8
SE,M,jlafay,Jobyna,Lafay,jlafay@edu.uwaterloo.ca,86747437,,9
SE,M,jluten,Jordan,Luten,jluten@edu.uwaterloo.ca,42668502,,10
SE,M,kjayne,Karissa,Jayne,kjayne@edu.uwaterloo.ca,69942205,,11
SE,M,ko'cria,Kristen,O'Criane,ko'cria@edu.uwaterloo.ca,84978571,,12
SE,M,ldanton,Lemmy,Danton,ldanton@edu.uwaterloo.ca,82282554,,15
SE,M,linnes,Lammond,Innes,linnes@edu.uwaterloo.ca,41497531,,18
SE,M,lmechi,Leland,Mechi,lmechi@edu.uwaterloo.ca,70862900,,1
SE,M,lvine,Leicester,Vine,lvine@edu.uwaterloo.ca,42173256,,5
SE,M,mbarrit,Micki,Barritt,mbarrit@edu.uwaterloo.ca,80564970,,6
SE,M,mdodwel,Marjorie,Dodwell,mdodwel@edu.uwaterloo.ca,16683875,,7
SE,M,mhusban,Miller,Husbands,mhusban@edu.uwaterloo.ca,48312034,,8
SE,M,mmacfar,Mervin,MacFarlane,mmacfar@edu.uwaterloo.ca,69989313,,9
SE,M,mmaxwor,Mariette,Maxworthy,mmaxwor@edu.uwaterloo.ca,94987459,,10
SE,M,msondon,Mariellen,Sondon,msondon@edu.uwaterloo.ca,60190819,,11
SE,M,nyouson,Nina,Youson,nyouson@edu.uwaterloo.ca,43094011,,12
SE,M,obispha,Olly,Bispham,obispha@edu.uwaterloo.ca,68329992,,15
SE,M,pbeddow,Parnell,Beddow,pbeddow@edu.uwaterloo.ca,98218533,,18
SE,M,psurrid,Petr,Surridge,psurrid@edu.uwaterloo.ca,90164205,,1
SE,M,rleads,Rockwell,Leads,rleads@edu.uwaterloo.ca,11258321,,5
SE,M,rmacand,Renell,MacAndie,rmacand@edu.uwaterloo.ca,66230726,,6
SE,M,rmuckar,Rhys,Muckart,rmuckar@edu.uwaterloo.ca,91088281,,7
SE,M,rschnei,Ramona,Schneidau,rschnei@edu.uwaterloo.ca,16675533,,8
SE,M,samy,Smith,Amy,samy@edu.uwaterloo.ca,26073156,,9
SE,M,sawton,Stephen,Awton,sawton@edu.uwaterloo.ca,66888286,,10
SE,M,snesby,Saxon,Nesby,snesby@edu.uwaterloo.ca,32181413,,11
SE,M,snorssi,Stanislas,Norssister,snorssi@edu.uwaterloo.ca,88013791,,12
SE,M,taires,Talbert,Aires,taires@edu.uwaterloo.ca,88802411,,15
SE,M,tbougou,Timothea,Bougourd,tbougou@edu.uwaterloo.ca,37944665,,18
SE,M,tchewte,Tobe,Chewter,tchewte@edu.uwaterloo.ca,91683772,,1
SE,M,tclemit,Thain,Clemitt,tclemit@edu.uwaterloo.ca,66413267,,5
SE,M,tfolbig,Toby,Folbige,tfolbig@edu.uwaterloo.ca,34985054,,6
SE,M,tgammac,Teena,Gammack,tgammac@edu.uwaterloo.ca,28774086,,7
SE,M,tgiuron,Theodoric,Giuroni,tgiuron@edu.uwaterloo.ca,62340498,,8
SE,M,tgyorgy,Thorpe,Gyorgy,tgyorgy@edu.uwaterloo.ca,52644281,,9
